"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Alzheimer disease (G30)"	"GR113-052"	2686	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12903	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6766	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Alzheimer disease (G30)"	"GR113-052"	2457	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13101	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6927	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Alzheimer disease (G30)"	"GR113-052"	2526	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13091	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6772	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Alzheimer disease (G30)"	"GR113-052"	2622	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12738	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6640	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Alzheimer disease (G30)"	"GR113-052"	2585	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13039	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6671	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Alzheimer disease (G30)"	"GR113-052"	2511	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13020	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6348	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Alzheimer disease (G30)"	"GR113-052"	2626	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12645	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6360	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Alzheimer disease (G30)"	"GR113-052"	2470	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12872	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6212	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Alzheimer disease (G30)"	"GR113-052"	2505	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12702	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6262	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Alzheimer disease (G30)"	"GR113-052"	2588	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12864	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6239	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Alzheimer disease (G30)"	"GR113-052"	2517	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12920	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6254	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Alzheimer disease (G30)"	"GR113-052"	2405	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12936	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6374	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"Alzheimer disease (G30)"	"GR113-052"	2500	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 27 ending July 10, 2021"	"2021/27"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12887	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 27 ending July 10, 2021"	"2021/27"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6174	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 27 ending July 10, 2021"	"2021/27"	"Alzheimer disease (G30)"	"GR113-052"	2406	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 28 ending July 17, 2021"	"2021/28"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12935	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 28 ending July 17, 2021"	"2021/28"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6256	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 28 ending July 17, 2021"	"2021/28"	"Alzheimer disease (G30)"	"GR113-052"	2511	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 29 ending July 24, 2021"	"2021/29"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12915	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 29 ending July 24, 2021"	"2021/29"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6275	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 29 ending July 24, 2021"	"2021/29"	"Alzheimer disease (G30)"	"GR113-052"	2514	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 30 ending July 31, 2021"	"2021/30"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13123	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 30 ending July 31, 2021"	"2021/30"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6540	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 30 ending July 31, 2021"	"2021/30"	"Alzheimer disease (G30)"	"GR113-052"	2643	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 31 ending August 07, 2021"	"2021/31"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13379	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 31 ending August 07, 2021"	"2021/31"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7009	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 31 ending August 07, 2021"	"2021/31"	"Alzheimer disease (G30)"	"GR113-052"	2651	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 32 ending August 14, 2021"	"2021/32"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13664	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 32 ending August 14, 2021"	"2021/32"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7606	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 32 ending August 14, 2021"	"2021/32"	"Alzheimer disease (G30)"	"GR113-052"	2676	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 33 ending August 21, 2021"	"2021/33"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13630	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 33 ending August 21, 2021"	"2021/33"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7815	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 33 ending August 21, 2021"	"2021/33"	"Alzheimer disease (G30)"	"GR113-052"	2789	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 34 ending August 28, 2021"	"2021/34"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13559	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 34 ending August 28, 2021"	"2021/34"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8452	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 34 ending August 28, 2021"	"2021/34"	"Alzheimer disease (G30)"	"GR113-052"	2861	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 35 ending September 04, 2021"	"2021/35"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13581	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 35 ending September 04, 2021"	"2021/35"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8544	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 35 ending September 04, 2021"	"2021/35"	"Alzheimer disease (G30)"	"GR113-052"	2935	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 36 ending September 11, 2021"	"2021/36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13352	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 36 ending September 11, 2021"	"2021/36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8581	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 36 ending September 11, 2021"	"2021/36"	"Alzheimer disease (G30)"	"GR113-052"	2867	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 37 ending September 18, 2021"	"2021/37"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13731	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 37 ending September 18, 2021"	"2021/37"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8470	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 37 ending September 18, 2021"	"2021/37"	"Alzheimer disease (G30)"	"GR113-052"	2943	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 38 ending September 25, 2021"	"2021/38"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13533	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 38 ending September 25, 2021"	"2021/38"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8338	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 38 ending September 25, 2021"	"2021/38"	"Alzheimer disease (G30)"	"GR113-052"	2936	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 39 ending October 02, 2021"	"2021/39"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13681	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 39 ending October 02, 2021"	"2021/39"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8003	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 39 ending October 02, 2021"	"2021/39"	"Alzheimer disease (G30)"	"GR113-052"	2883	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 40 ending October 09, 2021"	"2021/40"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13454	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 40 ending October 09, 2021"	"2021/40"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7835	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 40 ending October 09, 2021"	"2021/40"	"Alzheimer disease (G30)"	"GR113-052"	2816	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 41 ending October 16, 2021"	"2021/41"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13387	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 41 ending October 16, 2021"	"2021/41"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7608	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 41 ending October 16, 2021"	"2021/41"	"Alzheimer disease (G30)"	"GR113-052"	2749	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 42 ending October 23, 2021"	"2021/42"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13531	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 42 ending October 23, 2021"	"2021/42"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7582	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 42 ending October 23, 2021"	"2021/42"	"Alzheimer disease (G30)"	"GR113-052"	2890	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 43 ending October 30, 2021"	"2021/43"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13465	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 43 ending October 30, 2021"	"2021/43"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7540	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 43 ending October 30, 2021"	"2021/43"	"Alzheimer disease (G30)"	"GR113-052"	2850	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 44 ending November 06, 2021"	"2021/44"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13427	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 44 ending November 06, 2021"	"2021/44"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7484	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 44 ending November 06, 2021"	"2021/44"	"Alzheimer disease (G30)"	"GR113-052"	2891	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 45 ending November 13, 2021"	"2021/45"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13618	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 45 ending November 13, 2021"	"2021/45"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7634	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 45 ending November 13, 2021"	"2021/45"	"Alzheimer disease (G30)"	"GR113-052"	3049	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 46 ending November 20, 2021"	"2021/46"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13440	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 46 ending November 20, 2021"	"2021/46"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7510	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 46 ending November 20, 2021"	"2021/46"	"Alzheimer disease (G30)"	"GR113-052"	3011	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 47 ending November 27, 2021"	"2021/47"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13496	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 47 ending November 27, 2021"	"2021/47"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7813	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 47 ending November 27, 2021"	"2021/47"	"Alzheimer disease (G30)"	"GR113-052"	3054	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 48 ending December 04, 2021"	"2021/48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13781	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 48 ending December 04, 2021"	"2021/48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8020	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 48 ending December 04, 2021"	"2021/48"	"Alzheimer disease (G30)"	"GR113-052"	3017	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 49 ending December 11, 2021"	"2021/49"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13911	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 49 ending December 11, 2021"	"2021/49"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8206	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 49 ending December 11, 2021"	"2021/49"	"Alzheimer disease (G30)"	"GR113-052"	3003	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 50 ending December 18, 2021"	"2021/50"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13498	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 50 ending December 18, 2021"	"2021/50"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8202	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 50 ending December 18, 2021"	"2021/50"	"Alzheimer disease (G30)"	"GR113-052"	3076	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 51 ending December 25, 2021"	"2021/51"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13702	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 51 ending December 25, 2021"	"2021/51"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8187	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 51 ending December 25, 2021"	"2021/51"	"Alzheimer disease (G30)"	"GR113-052"	3149	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 52 ending January 01, 2022"	"2021/52"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13677	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 52 ending January 01, 2022"	"2021/52"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8692	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 52 ending January 01, 2022"	"2021/52"	"Alzheimer disease (G30)"	"GR113-052"	3135	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week Not Available"	"2021/99"	"Diabetes mellitus (E10-E14)"	"GR113-046"	35	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14303	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Diabetes mellitus (E10-E14)"	"GR113-046"	9572	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	"Alzheimer disease (G30)"	"GR113-052"	3359	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14867	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Diabetes mellitus (E10-E14)"	"GR113-046"	10381	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	"Alzheimer disease (G30)"	"GR113-052"	3860	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14674	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Diabetes mellitus (E10-E14)"	"GR113-046"	10510	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	"Alzheimer disease (G30)"	"GR113-052"	3929	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14636	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Diabetes mellitus (E10-E14)"	"GR113-046"	10330	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	"Alzheimer disease (G30)"	"GR113-052"	3922	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14292	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Diabetes mellitus (E10-E14)"	"GR113-046"	9758	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	"Alzheimer disease (G30)"	"GR113-052"	3801	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	14277	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	9151	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	"Alzheimer disease (G30)"	"GR113-052"	3539	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13814	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Diabetes mellitus (E10-E14)"	"GR113-046"	8258	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	"Alzheimer disease (G30)"	"GR113-052"	3239	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13123	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7535	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	"Alzheimer disease (G30)"	"GR113-052"	3077	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13291	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7420	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	"Alzheimer disease (G30)"	"GR113-052"	2866	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13241	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7129	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	"Alzheimer disease (G30)"	"GR113-052"	2708	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13217	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6932	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	"Alzheimer disease (G30)"	"GR113-052"	2639	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12980	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6762	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	"Alzheimer disease (G30)"	"GR113-052"	2638	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13065	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6416	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	"Alzheimer disease (G30)"	"GR113-052"	2538	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12921	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6609	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	"Alzheimer disease (G30)"	"GR113-052"	2598	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12971	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6525	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"Alzheimer disease (G30)"	"GR113-052"	2665	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12722	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6428	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"Alzheimer disease (G30)"	"GR113-052"	2512	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12901	Not Applicable	Not Applicable
