"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1184	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	201	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	313	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	631	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	69	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	45	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	856	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	150	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1172	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	199	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	286	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	604	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	96	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	68	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	816	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	117	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	192	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1166	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	201	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	321	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	661	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	92	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	46	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	869	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	158	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	186	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1203	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	185	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	302	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	617	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	94	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	898	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	131	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	187	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1160	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	175	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	310	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	593	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	87	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	835	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	138	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	205	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1146	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	201	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	287	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	593	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	106	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	79	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	835	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	156	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	213	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1153	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	218	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	350	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	603	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	94	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	57	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	853	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	147	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	186	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1147	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	222	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	335	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	643	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	84	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	71	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	855	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	144	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	169	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1222	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	250	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	310	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	649	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	870	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	164	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	184	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1151	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	242	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	363	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	680	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	105	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	58	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	827	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	153	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	214	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1247	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	256	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	398	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	609	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	110	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	856	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	170	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	231	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1191	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	258	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	404	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	621	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	105	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	55	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	814	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	165	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	213	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1150	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	278	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	388	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	682	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	97	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	843	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	151	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	206	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1229	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	288	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	420	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	669	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	111	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	86	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	841	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	162	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	228	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1182	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	260	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	421	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	613	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	126	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	56	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	886	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	252	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1211	Not Applicable	Not Applicable
