"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	957	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	534	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	236	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1296	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	698	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	370	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	693	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	298	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	909	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	548	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	226	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1248	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	680	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	346	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	728	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	328	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	943	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	498	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	195	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1278	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	674	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	335	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	686	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	274	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	60	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	944	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	568	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	214	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1318	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	671	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	350	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	668	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	237	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	67	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	925	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	601	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	221	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1282	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	647	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	327	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	721	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	292	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	63	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	950	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	483	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	199	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1272	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	633	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	320	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	736	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	257	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	958	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	529	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	239	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1337	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	600	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	321	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	736	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	316	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	975	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	536	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	200	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1288	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	652	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	349	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	724	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	288	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	61	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	947	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	514	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	202	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1319	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	692	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	333	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	713	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	240	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	77	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	937	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	516	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	212	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1277	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	607	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	398	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	672	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	279	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	61	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	992	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	475	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	194	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1327	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	658	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	344	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	732	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	292	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	80	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	942	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	543	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	219	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1302	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	697	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	371	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	679	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	307	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	969	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	524	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	218	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1310	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	654	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	344	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	700	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	257	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	62	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	963	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	521	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	235	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1299	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	631	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	370	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	736	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	291	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	984	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	501	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	220	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1313	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	677	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	387	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	328	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	954	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	525	Not Applicable	Not Applicable
